# timeSteps mean_CV Std_CV
5.8000e+07 1.4396e+00 6.2101e-02
5.8100e+07 1.4381e+00 6.3495e-02
5.8200e+07 1.4382e+00 6.5138e-02
5.8300e+07 1.4387e+00 6.3876e-02
5.8400e+07 1.4374e+00 6.4815e-02
5.8500e+07 1.4373e+00 6.5784e-02
5.8600e+07 1.4380e+00 6.4938e-02
5.8700e+07 1.4344e+00 6.3456e-02
5.8800e+07 1.4347e+00 6.3251e-02
5.8900e+07 1.4354e+00 6.0935e-02
5.9000e+07 1.4338e+00 5.9583e-02
5.9100e+07 1.4330e+00 5.6808e-02
5.9200e+07 1.4338e+00 5.9608e-02
5.9300e+07 1.4343e+00 5.7486e-02
5.9400e+07 1.4345e+00 5.8165e-02
5.9500e+07 1.4359e+00 5.8893e-02
5.9600e+07 1.4374e+00 5.8004e-02
5.9700e+07 1.4380e+00 5.9244e-02
5.9800e+07 1.4381e+00 6.0349e-02
5.9900e+07 1.4353e+00 6.1173e-02
6.0000e+07 1.4352e+00 6.1851e-02
6.0100e+07 1.4334e+00 6.1620e-02
6.0200e+07 1.4313e+00 6.0233e-02
6.0300e+07 1.4340e+00 5.8550e-02
6.0400e+07 1.4353e+00 5.9632e-02
6.0500e+07 1.4347e+00 6.1324e-02
6.0600e+07 1.4366e+00 6.1231e-02
6.0700e+07 1.4324e+00 6.1591e-02
6.0800e+07 1.4303e+00 6.3988e-02
6.0900e+07 1.4319e+00 6.3701e-02
6.1000e+07 1.4324e+00 6.3569e-02
6.1100e+07 1.4317e+00 6.4239e-02
6.1200e+07 1.4300e+00 6.5450e-02
6.1300e+07 1.4303e+00 6.5630e-02
6.1400e+07 1.4308e+00 6.3619e-02
6.1500e+07 1.4315e+00 6.3519e-02
6.1600e+07 1.4325e+00 6.3430e-02
6.1700e+07 1.4294e+00 6.4681e-02
6.1800e+07 1.4290e+00 6.4022e-02
6.1900e+07 1.4302e+00 6.5244e-02
6.2000e+07 1.4293e+00 6.4168e-02
6.2100e+07 1.4302e+00 6.4256e-02
6.2200e+07 1.4291e+00 6.4814e-02
6.2300e+07 1.4268e+00 6.6934e-02
6.2400e+07 1.4279e+00 6.8091e-02
6.2500e+07 1.4278e+00 6.8906e-02
6.2600e+07 1.4275e+00 6.8546e-02
6.2700e+07 1.4270e+00 6.9260e-02
6.2800e+07 1.4245e+00 7.1385e-02
6.2900e+07 1.4215e+00 7.3526e-02
6.3000e+07 1.4201e+00 7.4402e-02
6.3100e+07 1.4201e+00 7.6681e-02
6.3200e+07 1.4196e+00 7.4440e-02
6.3300e+07 1.4180e+00 7.5678e-02
6.3400e+07 1.4144e+00 7.6960e-02
6.3500e+07 1.4132e+00 7.7982e-02
6.3600e+07 1.4146e+00 7.7099e-02
6.3700e+07 1.4135e+00 7.5532e-02
6.3800e+07 1.4146e+00 7.4727e-02
6.3900e+07 1.4121e+00 7.5828e-02
6.4000e+07 1.4099e+00 7.5555e-02
6.4100e+07 1.4095e+00 7.6006e-02
6.4200e+07 1.4106e+00 7.8281e-02
6.4300e+07 1.4112e+00 7.8904e-02
6.4400e+07 1.4108e+00 7.8052e-02
6.4500e+07 1.4131e+00 8.0008e-02
6.4600e+07 1.4150e+00 7.8065e-02
6.4700e+07 1.4129e+00 7.9858e-02
6.4800e+07 1.4151e+00 7.9507e-02
6.4900e+07 1.4143e+00 8.0243e-02
6.5000e+07 1.4125e+00 7.9425e-02
6.5100e+07 1.4122e+00 7.9205e-02
6.5200e+07 1.4128e+00 7.9417e-02
6.5300e+07 1.4128e+00 7.8058e-02
6.5400e+07 1.4121e+00 7.8385e-02
6.5500e+07 1.4109e+00 7.8963e-02
6.5600e+07 1.4110e+00 7.6078e-02
6.5700e+07 1.4083e+00 7.7912e-02
6.5800e+07 1.4095e+00 7.9245e-02
6.5900e+07 1.4082e+00 7.6913e-02
6.6000e+07 1.4025e+00 7.4185e-02
6.6100e+07 1.4024e+00 7.1976e-02
6.6200e+07 1.4007e+00 7.2370e-02
6.6300e+07 1.3994e+00 7.0604e-02
6.6400e+07 1.4024e+00 7.0075e-02
6.6500e+07 1.4022e+00 6.9938e-02
6.6600e+07 1.4018e+00 6.7605e-02
6.6700e+07 1.4007e+00 6.8773e-02
6.6800e+07 1.4002e+00 6.5976e-02
6.6900e+07 1.3974e+00 6.9071e-02
6.7000e+07 1.3992e+00 6.9599e-02
6.7100e+07 1.3978e+00 6.6650e-02
6.7200e+07 1.3965e+00 6.4599e-02
6.7300e+07 1.3953e+00 6.3897e-02
6.7400e+07 1.3949e+00 6.6608e-02
6.7500e+07 1.3936e+00 6.6921e-02
6.7600e+07 1.3958e+00 6.7169e-02
6.7700e+07 1.3970e+00 6.7129e-02
6.7800e+07 1.3984e+00 6.7201e-02
6.7900e+07 1.3976e+00 6.6359e-02
6.8000e+07 1.3981e+00 6.5536e-02
6.8100e+07 1.3982e+00 6.7836e-02
6.8200e+07 1.3985e+00 6.8526e-02
6.8300e+07 1.3951e+00 6.9144e-02
6.8400e+07 1.3946e+00 6.8067e-02
6.8500e+07 1.3959e+00 6.7152e-02
6.8600e+07 1.3960e+00 6.5615e-02
6.8700e+07 1.3948e+00 6.5811e-02
6.8800e+07 1.3934e+00 6.8906e-02
6.8900e+07 1.3942e+00 6.9314e-02
6.9000e+07 1.3928e+00 6.7530e-02
6.9100e+07 1.3964e+00 6.8891e-02
6.9200e+07 1.3972e+00 7.0612e-02
6.9300e+07 1.3931e+00 7.0973e-02
6.9400e+07 1.3923e+00 6.8825e-02
6.9500e+07 1.3927e+00 6.9473e-02
6.9600e+07 1.3963e+00 6.8818e-02
6.9700e+07 1.3954e+00 6.7049e-02
6.9800e+07 1.3935e+00 6.5828e-02
6.9900e+07 1.3962e+00 6.6540e-02
7.0000e+07 1.3946e+00 6.5613e-02
7.0100e+07 1.3923e+00 6.6891e-02
7.0200e+07 1.3915e+00 6.6197e-02
7.0300e+07 1.3940e+00 6.8859e-02
7.0400e+07 1.3954e+00 6.6490e-02
7.0500e+07 1.3971e+00 6.5891e-02
7.0600e+07 1.3961e+00 6.6299e-02
7.0700e+07 1.3964e+00 6.6151e-02
7.0800e+07 1.3939e+00 6.3847e-02
7.0900e+07 1.3917e+00 6.3455e-02
7.1000e+07 1.3944e+00 6.2740e-02
7.1100e+07 1.3939e+00 5.9092e-02
7.1200e+07 1.3931e+00 5.7582e-02
7.1300e+07 1.3929e+00 5.6339e-02
7.1400e+07 1.3933e+00 5.3913e-02
7.1500e+07 1.3921e+00 5.1622e-02
7.1600e+07 1.3904e+00 5.0359e-02
7.1700e+07 1.3907e+00 4.9044e-02
7.1800e+07 1.3923e+00 5.0861e-02
7.1900e+07 1.3905e+00 5.0781e-02
7.2000e+07 1.3875e+00 5.0871e-02
7.2100e+07 1.3913e+00 5.0070e-02
7.2200e+07 1.3882e+00 4.9388e-02
7.2300e+07 1.3891e+00 4.7817e-02
7.2400e+07 1.3911e+00 4.6843e-02
7.2500e+07 1.3886e+00 4.5521e-02
7.2600e+07 1.3894e+00 4.7206e-02
7.2700e+07 1.3897e+00 4.6061e-02
7.2800e+07 1.3907e+00 4.9441e-02
7.2900e+07 1.3914e+00 4.8909e-02
7.3000e+07 1.3897e+00 5.0190e-02
7.3100e+07 1.3897e+00 4.7752e-02
7.3200e+07 1.3901e+00 5.0362e-02
7.3300e+07 1.3891e+00 4.9177e-02
7.3400e+07 1.3874e+00 4.7836e-02
7.3500e+07 1.3888e+00 4.8169e-02
7.3600e+07 1.3867e+00 4.6265e-02
7.3700e+07 1.3833e+00 4.4779e-02
7.3800e+07 1.3833e+00 4.6163e-02
7.3900e+07 1.3858e+00 4.6285e-02
7.4000e+07 1.3817e+00 4.2882e-02
7.4100e+07 1.3858e+00 4.1870e-02
7.4200e+07 1.3837e+00 4.1102e-02
7.4300e+07 1.3836e+00 4.2035e-02
7.4400e+07 1.3857e+00 4.0685e-02
7.4500e+07 1.3854e+00 4.5644e-02
7.4600e+07 1.3865e+00 4.5334e-02
7.4700e+07 1.3852e+00 4.6030e-02
7.4800e+07 1.3838e+00 4.6731e-02
7.4900e+07 1.3851e+00 4.4738e-02
7.5000e+07 1.3854e+00 4.6150e-02
7.5100e+07 1.3858e+00 4.6054e-02
7.5200e+07 1.3873e+00 4.5289e-02
7.5300e+07 1.3869e+00 4.4549e-02
7.5400e+07 1.3893e+00 4.5325e-02
7.5500e+07 1.3877e+00 4.5718e-02
7.5600e+07 1.3841e+00 4.5316e-02
7.5700e+07 1.3847e+00 4.9132e-02
7.5800e+07 1.3834e+00 4.8701e-02
7.5900e+07 1.3827e+00 5.0579e-02
7.6000e+07 1.3803e+00 5.2055e-02
7.6100e+07 1.3789e+00 5.5403e-02
7.6200e+07 1.3776e+00 5.4952e-02
7.6300e+07 1.3777e+00 5.4840e-02
7.6400e+07 1.3767e+00 5.6262e-02
7.6500e+07 1.3770e+00 5.6994e-02
7.6600e+07 1.3764e+00 5.9067e-02
7.6700e+07 1.3795e+00 5.6965e-02
7.6800e+07 1.3797e+00 5.6310e-02
7.6900e+07 1.3793e+00 5.8665e-02
7.7000e+07 1.3782e+00 5.9472e-02
7.7100e+07 1.3793e+00 6.1131e-02
7.7200e+07 1.3800e+00 6.1775e-02
7.7300e+07 1.3790e+00 6.2685e-02
7.7400e+07 1.3766e+00 6.2545e-02
7.7500e+07 1.3777e+00 6.1965e-02
7.7600e+07 1.3756e+00 6.2790e-02
7.7700e+07 1.3736e+00 6.5032e-02
7.7800e+07 1.3712e+00 6.6189e-02
7.7900e+07 1.3729e+00 6.6871e-02
7.8000e+07 1.3707e+00 6.6707e-02
7.8100e+07 1.3696e+00 6.6833e-02
7.8200e+07 1.3686e+00 7.0970e-02
7.8300e+07 1.3659e+00 7.0330e-02
7.8400e+07 1.3649e+00 6.9252e-02
7.8500e+07 1.3654e+00 7.2419e-02
7.8600e+07 1.3652e+00 7.4895e-02
7.8700e+07 1.3632e+00 7.4536e-02
7.8800e+07 1.3635e+00 7.3577e-02
7.8900e+07 1.3654e+00 7.5458e-02
7.9000e+07 1.3670e+00 7.4501e-02
7.9100e+07 1.3665e+00 7.4590e-02
7.9200e+07 1.3674e+00 7.4512e-02
7.9300e+07 1.3665e+00 7.2255e-02
7.9400e+07 1.3659e+00 7.1783e-02
7.9500e+07 1.3637e+00 7.2905e-02
7.9600e+07 1.3651e+00 7.2469e-02
7.9700e+07 1.3645e+00 7.2336e-02
7.9800e+07 1.3664e+00 7.2067e-02
7.9900e+07 1.3648e+00 7.3136e-02
8.0000e+07 1.3642e+00 7.3420e-02
8.0100e+07 1.3655e+00 7.1770e-02
8.0200e+07 1.3659e+00 7.1157e-02
8.0300e+07 1.3674e+00 7.1632e-02
8.0400e+07 1.3658e+00 6.9928e-02
8.0500e+07 1.3667e+00 6.9786e-02
8.0600e+07 1.3672e+00 7.0565e-02
8.0700e+07 1.3673e+00 7.2185e-02
8.0800e+07 1.3690e+00 7.2900e-02
8.0900e+07 1.3681e+00 7.3020e-02
8.1000e+07 1.3697e+00 7.2626e-02
8.1100e+07 1.3698e+00 7.0635e-02
8.1200e+07 1.3712e+00 7.1806e-02
8.1300e+07 1.3712e+00 7.0754e-02
8.1400e+07 1.3692e+00 7.1713e-02
8.1500e+07 1.3691e+00 7.1331e-02
8.1600e+07 1.3687e+00 7.1996e-02
8.1700e+07 1.3679e+00 7.5259e-02
8.1800e+07 1.3703e+00 7.4124e-02
8.1900e+07 1.3691e+00 7.5491e-02
8.2000e+07 1.3670e+00 7.6917e-02
8.2100e+07 1.3641e+00 7.5360e-02
8.2200e+07 1.3634e+00 7.3829e-02
8.2300e+07 1.3651e+00 7.5742e-02
8.2400e+07 1.3632e+00 7.6293e-02
8.2500e+07 1.3646e+00 7.6071e-02
8.2600e+07 1.3641e+00 7.6076e-02
8.2700e+07 1.3645e+00 7.4686e-02
8.2800e+07 1.3625e+00 7.5767e-02
8.2900e+07 1.3594e+00 7.6762e-02
8.3000e+07 1.3579e+00 7.6150e-02
8.3100e+07 1.3617e+00 7.3351e-02
8.3200e+07 1.3599e+00 7.3189e-02
8.3300e+07 1.3610e+00 7.2414e-02
8.3400e+07 1.3635e+00 7.1998e-02
8.3500e+07 1.3616e+00 7.1320e-02
8.3600e+07 1.3598e+00 7.4433e-02
8.3700e+07 1.3609e+00 7.6440e-02
8.3800e+07 1.3590e+00 7.5207e-02
8.3900e+07 1.3598e+00 7.4109e-02
8.4000e+07 1.3592e+00 7.4531e-02
8.4100e+07 1.3572e+00 7.6029e-02
8.4200e+07 1.3575e+00 7.8393e-02
8.4300e+07 1.3576e+00 7.7404e-02
8.4400e+07 1.3551e+00 7.8607e-02
8.4500e+07 1.3555e+00 7.9840e-02
8.4600e+07 1.3561e+00 8.2290e-02
8.4700e+07 1.3563e+00 7.9337e-02
8.4800e+07 1.3561e+00 7.9634e-02
8.4900e+07 1.3546e+00 7.9637e-02
8.5000e+07 1.3571e+00 8.0217e-02
8.5100e+07 1.3565e+00 8.1304e-02
8.5200e+07 1.3557e+00 8.1550e-02
8.5300e+07 1.3554e+00 8.3285e-02
8.5400e+07 1.3552e+00 8.2756e-02
8.5500e+07 1.3569e+00 8.3448e-02
8.5600e+07 1.3572e+00 8.2884e-02
8.5700e+07 1.3571e+00 8.3517e-02
8.5800e+07 1.3566e+00 8.2148e-02
8.5900e+07 1.3564e+00 8.5517e-02
8.6000e+07 1.3556e+00 8.4000e-02
8.6100e+07 1.3560e+00 8.3609e-02
8.6200e+07 1.3565e+00 8.2261e-02
8.6300e+07 1.3565e+00 8.4872e-02
8.6400e+07 1.3537e+00 8.3219e-02
8.6500e+07 1.3529e+00 8.2842e-02
8.6600e+07 1.3513e+00 8.2937e-02
8.6700e+07 1.3501e+00 8.3237e-02
8.6800e+07 1.3492e+00 8.5143e-02
8.6900e+07 1.3495e+00 8.1762e-02
8.7000e+07 1.3526e+00 8.2536e-02
8.7100e+07 1.3530e+00 8.3654e-02
8.7200e+07 1.3527e+00 8.3433e-02
8.7300e+07 1.3516e+00 8.2723e-02
8.7400e+07 1.3501e+00 8.4868e-02
8.7500e+07 1.3475e+00 8.3654e-02
8.7600e+07 1.3476e+00 8.5040e-02
8.7700e+07 1.3438e+00 8.3920e-02
8.7800e+07 1.3447e+00 8.3454e-02
8.7900e+07 1.3438e+00 7.9615e-02
8.8000e+07 1.3443e+00 7.8263e-02
8.8100e+07 1.3450e+00 7.6999e-02
8.8200e+07 1.3432e+00 7.7000e-02
8.8300e+07 1.3453e+00 7.6457e-02
8.8400e+07 1.3486e+00 7.7555e-02
8.8500e+07 1.3487e+00 7.8021e-02
8.8600e+07 1.3478e+00 7.5899e-02
8.8700e+07 1.3457e+00 7.4463e-02
8.8800e+07 1.3445e+00 7.3593e-02
8.8900e+07 1.3437e+00 7.3922e-02
8.9000e+07 1.3459e+00 7.4930e-02
8.9100e+07 1.3477e+00 7.3290e-02
8.9200e+07 1.3486e+00 7.1569e-02
8.9300e+07 1.3465e+00 7.4515e-02
8.9400e+07 1.3456e+00 7.4335e-02
8.9500e+07 1.3477e+00 7.4582e-02
8.9600e+07 1.3496e+00 7.2537e-02
8.9700e+07 1.3472e+00 7.3017e-02
8.9800e+07 1.3496e+00 7.1743e-02
8.9900e+07 1.3521e+00 7.1348e-02
9.0000e+07 1.3539e+00 7.0922e-02
9.0100e+07 1.3546e+00 6.9998e-02
9.0200e+07 1.3553e+00 6.8455e-02
9.0300e+07 1.3529e+00 6.9522e-02
9.0400e+07 1.3521e+00 6.7620e-02
9.0500e+07 1.3508e+00 7.0349e-02
9.0600e+07 1.3491e+00 7.0430e-02
9.0700e+07 1.3483e+00 6.8248e-02
9.0800e+07 1.3481e+00 6.7634e-02
9.0900e+07 1.3493e+00 6.6523e-02
9.1000e+07 1.3501e+00 6.7091e-02
9.1100e+07 1.3504e+00 6.8177e-02
9.1200e+07 1.3501e+00 6.8697e-02
9.1300e+07 1.3486e+00 6.4876e-02
9.1400e+07 1.3468e+00 6.6146e-02
9.1500e+07 1.3478e+00 6.4221e-02
9.1600e+07 1.3488e+00 6.6001e-02
9.1700e+07 1.3477e+00 6.7665e-02
9.1800e+07 1.3474e+00 6.5668e-02
9.1900e+07 1.3490e+00 6.9184e-02
9.2000e+07 1.3477e+00 6.9477e-02
9.2100e+07 1.3496e+00 6.8317e-02
9.2200e+07 1.3488e+00 6.8261e-02
9.2300e+07 1.3483e+00 6.8041e-02
9.2400e+07 1.3479e+00 6.6230e-02
9.2500e+07 1.3467e+00 6.6935e-02
9.2600e+07 1.3465e+00 6.6358e-02
9.2700e+07 1.3456e+00 6.5974e-02
9.2800e+07 1.3472e+00 6.6083e-02
9.2900e+07 1.3475e+00 6.5619e-02
9.3000e+07 1.3466e+00 6.5788e-02
9.3100e+07 1.3458e+00 6.5835e-02
9.3200e+07 1.3456e+00 6.5227e-02
9.3300e+07 1.3456e+00 6.4931e-02
9.3400e+07 1.3477e+00 6.7073e-02
9.3500e+07 1.3444e+00 6.6799e-02
9.3600e+07 1.3465e+00 6.5203e-02
9.3700e+07 1.3451e+00 6.4169e-02
9.3800e+07 1.3436e+00 6.4714e-02
9.3900e+07 1.3411e+00 6.3235e-02
9.4000e+07 1.3416e+00 6.2943e-02
9.4100e+07 1.3403e+00 6.2641e-02
9.4200e+07 1.3361e+00 6.1995e-02
9.4300e+07 1.3373e+00 6.2627e-02
9.4400e+07 1.3336e+00 6.0129e-02
9.4500e+07 1.3351e+00 5.9544e-02
9.4600e+07 1.3375e+00 5.7853e-02
9.4700e+07 1.3387e+00 5.8747e-02
9.4800e+07 1.3376e+00 6.1095e-02
9.4900e+07 1.3394e+00 5.8753e-02
9.5000e+07 1.3393e+00 6.0453e-02
9.5100e+07 1.3404e+00 6.1040e-02
9.5200e+07 1.3383e+00 6.3363e-02
9.5300e+07 1.3368e+00 5.9909e-02
9.5400e+07 1.3378e+00 6.0832e-02
9.5500e+07 1.3388e+00 6.0106e-02
9.5600e+07 1.3381e+00 5.9542e-02
9.5700e+07 1.3368e+00 5.8429e-02
9.5800e+07 1.3381e+00 5.7986e-02
9.5900e+07 1.3410e+00 5.9409e-02
9.6000e+07 1.3406e+00 6.0091e-02
9.6100e+07 1.3398e+00 5.9048e-02
9.6200e+07 1.3406e+00 5.8769e-02
9.6300e+07 1.3420e+00 5.9899e-02
9.6400e+07 1.3422e+00 6.1078e-02
9.6500e+07 1.3417e+00 6.0804e-02
9.6600e+07 1.3436e+00 6.1132e-02
9.6700e+07 1.3420e+00 6.1732e-02
9.6800e+07 1.3397e+00 6.0500e-02
9.6900e+07 1.3417e+00 6.2132e-02
9.7000e+07 1.3428e+00 6.2153e-02
9.7100e+07 1.3435e+00 6.2242e-02
9.7200e+07 1.3448e+00 6.2835e-02
9.7300e+07 1.3476e+00 6.1173e-02
9.7400e+07 1.3484e+00 5.9676e-02
9.7500e+07 1.3481e+00 5.7190e-02
9.7600e+07 1.3456e+00 5.5811e-02
9.7700e+07 1.3444e+00 5.6552e-02
9.7800e+07 1.3430e+00 5.5628e-02
9.7900e+07 1.3451e+00 5.4790e-02
9.8000e+07 1.3448e+00 5.6296e-02
9.8100e+07 1.3448e+00 5.6776e-02
9.8200e+07 1.3446e+00 5.5501e-02
9.8300e+07 1.3445e+00 5.6676e-02
9.8400e+07 1.3431e+00 5.5480e-02
9.8500e+07 1.3449e+00 5.3915e-02
9.8600e+07 1.3453e+00 5.3935e-02
9.8700e+07 1.3470e+00 5.1994e-02
9.8800e+07 1.3452e+00 4.9401e-02
9.8900e+07 1.3451e+00 4.8928e-02
9.9000e+07 1.3469e+00 4.8094e-02
9.9100e+07 1.3448e+00 4.9214e-02
9.9200e+07 1.3460e+00 4.9190e-02
9.9300e+07 1.3444e+00 4.9279e-02
9.9400e+07 1.3460e+00 4.8739e-02
9.9500e+07 1.3429e+00 5.0170e-02
9.9600e+07 1.3440e+00 4.8871e-02
9.9700e+07 1.3439e+00 5.0195e-02
9.9800e+07 1.3450e+00 4.8535e-02
9.9900e+07 1.3447e+00 4.9294e-02
1.0000e+08 1.3458e+00 4.9919e-02
1.0010e+08 1.3455e+00 4.7852e-02
1.0020e+08 1.3452e+00 4.6953e-02
1.0030e+08 1.3443e+00 4.4724e-02
1.0040e+08 1.3463e+00 4.4801e-02
1.0050e+08 1.3441e+00 3.9028e-02
1.0060e+08 1.3436e+00 4.1324e-02
1.0070e+08 1.3461e+00 4.3574e-02
1.0080e+08 1.3447e+00 4.2031e-02
1.0090e+08 1.3451e+00 4.2149e-02
1.0100e+08 1.3438e+00 4.2636e-02
1.0110e+08 1.3443e+00 4.3508e-02
1.0120e+08 1.3456e+00 4.2020e-02
1.0130e+08 1.3450e+00 4.2253e-02
1.0140e+08 1.3466e+00 4.3416e-02
1.0150e+08 1.3454e+00 4.5917e-02
1.0160e+08 1.3467e+00 4.5132e-02
1.0170e+08 1.3429e+00 4.4947e-02
1.0180e+08 1.3429e+00 4.4884e-02
1.0190e+08 1.3432e+00 4.5177e-02
1.0200e+08 1.3410e+00 4.6926e-02
1.0210e+08 1.3410e+00 4.6179e-02
1.0220e+08 1.3414e+00 4.4500e-02
1.0230e+08 1.3401e+00 4.5124e-02
1.0240e+08 1.3382e+00 4.5609e-02
1.0250e+08 1.3383e+00 4.5830e-02
1.0260e+08 1.3379e+00 4.6654e-02
1.0270e+08 1.3398e+00 4.5878e-02
1.0280e+08 1.3433e+00 4.6354e-02
1.0290e+08 1.3438e+00 4.7111e-02
1.0300e+08 1.3433e+00 4.7651e-02
1.0310e+08 1.3457e+00 4.7151e-02
1.0320e+08 1.3444e+00 4.7826e-02
1.0330e+08 1.3424e+00 5.0782e-02
1.0340e+08 1.3432e+00 5.2244e-02
1.0350e+08 1.3433e+00 5.1328e-02
1.0360e+08 1.3422e+00 5.0008e-02
1.0370e+08 1.3420e+00 4.7601e-02
1.0380e+08 1.3414e+00 4.7999e-02
1.0390e+08 1.3419e+00 4.7994e-02
1.0400e+08 1.3421e+00 4.7271e-02
1.0410e+08 1.3445e+00 4.5917e-02
1.0420e+08 1.3431e+00 4.4224e-02
1.0430e+08 1.3428e+00 4.7305e-02
1.0440e+08 1.3431e+00 4.5909e-02
1.0450e+08 1.3418e+00 4.4786e-02
1.0460e+08 1.3428e+00 4.7337e-02
1.0470e+08 1.3409e+00 4.8428e-02
1.0480e+08 1.3425e+00 4.8180e-02
1.0490e+08 1.3450e+00 4.6421e-02
1.0500e+08 1.3481e+00 4.9649e-02
1.0510e+08 1.3479e+00 4.9275e-02
1.0520e+08 1.3470e+00 4.8163e-02
1.0530e+08 1.3461e+00 4.8028e-02
1.0540e+08 1.3471e+00 4.9458e-02
1.0550e+08 1.3446e+00 4.9915e-02
1.0560e+08 1.3467e+00 4.8838e-02
1.0570e+08 1.3444e+00 4.8780e-02
1.0580e+08 1.3450e+00 4.8554e-02
1.0590e+08 1.3442e+00 5.1753e-02
1.0600e+08 1.3427e+00 4.9520e-02
1.0610e+08 1.3393e+00 5.3205e-02
1.0620e+08 1.3420e+00 5.0977e-02
1.0630e+08 1.3411e+00 4.9502e-02
1.0640e+08 1.3387e+00 5.1766e-02
1.0650e+08 1.3388e+00 5.1070e-02
1.0660e+08 1.3365e+00 5.2797e-02
1.0670e+08 1.3357e+00 5.0836e-02
1.0680e+08 1.3368e+00 5.0630e-02
1.0690e+08 1.3361e+00 5.2355e-02
1.0700e+08 1.3352e+00 5.3063e-02
1.0710e+08 1.3360e+00 5.0150e-02
1.0720e+08 1.3362e+00 4.9730e-02
1.0730e+08 1.3348e+00 4.7944e-02
1.0740e+08 1.3350e+00 4.8743e-02
1.0750e+08 1.3348e+00 4.6729e-02
1.0760e+08 1.3344e+00 4.8939e-02
1.0770e+08 1.3349e+00 5.0111e-02
1.0780e+08 1.3366e+00 4.8117e-02
1.0790e+08 1.3359e+00 5.1279e-02
1.0800e+08 1.3352e+00 4.8926e-02
1.0810e+08 1.3326e+00 4.8762e-02
1.0820e+08 1.3320e+00 5.0468e-02
1.0830e+08 1.3338e+00 5.0746e-02
1.0840e+08 1.3342e+00 5.0862e-02
1.0850e+08 1.3316e+00 5.1874e-02
1.0860e+08 1.3329e+00 5.1300e-02
1.0870e+08 1.3317e+00 5.2799e-02
1.0880e+08 1.3306e+00 5.1696e-02
1.0890e+08 1.3298e+00 5.3689e-02
1.0900e+08 1.3279e+00 5.3864e-02
1.0910e+08 1.3240e+00 5.3193e-02
1.0920e+08 1.3244e+00 5.4577e-02
1.0930e+08 1.3235e+00 5.6751e-02
1.0940e+08 1.3235e+00 5.9492e-02
1.0950e+08 1.3251e+00 5.6493e-02
1.0960e+08 1.3272e+00 5.4388e-02
1.0970e+08 1.3276e+00 5.4476e-02
1.0980e+08 1.3271e+00 5.4745e-02
1.0990e+08 1.3284e+00 5.2866e-02
1.1000e+08 1.3284e+00 5.2680e-02
1.1010e+08 1.3277e+00 5.1775e-02
1.1020e+08 1.3248e+00 5.5121e-02
1.1030e+08 1.3236e+00 5.4280e-02
1.1040e+08 1.3222e+00 5.1419e-02
1.1050e+08 1.3211e+00 5.1938e-02
1.1060e+08 1.3206e+00 5.1297e-02
1.1070e+08 1.3199e+00 5.0429e-02
1.1080e+08 1.3210e+00 5.2342e-02
1.1090e+08 1.3201e+00 5.2445e-02
1.1100e+08 1.3193e+00 5.3860e-02
1.1110e+08 1.3206e+00 5.2020e-02
1.1120e+08 1.3182e+00 4.7596e-02
1.1130e+08 1.3176e+00 5.0209e-02
1.1140e+08 1.3189e+00 5.0093e-02
1.1150e+08 1.3171e+00 5.3433e-02
1.1160e+08 1.3189e+00 5.1193e-02
1.1170e+08 1.3176e+00 5.1151e-02
1.1180e+08 1.3154e+00 4.9021e-02
1.1190e+08 1.3132e+00 4.9681e-02
1.1200e+08 1.3139e+00 4.7174e-02
1.1210e+08 1.3124e+00 4.9196e-02
1.1220e+08 1.3073e+00 4.8618e-02
1.1230e+08 1.3091e+00 5.2709e-02
1.1240e+08 1.3071e+00 5.4359e-02
1.1250e+08 1.3059e+00 5.5874e-02
1.1260e+08 1.3058e+00 5.7356e-02
1.1270e+08 1.3063e+00 5.7451e-02
1.1280e+08 1.3029e+00 5.4682e-02
1.1290e+08 1.3035e+00 5.5955e-02
1.1300e+08 1.3055e+00 5.7169e-02
1.1310e+08 1.3069e+00 5.7956e-02
1.1320e+08 1.3056e+00 6.0292e-02
1.1330e+08 1.3048e+00 6.1247e-02
1.1340e+08 1.3030e+00 6.0470e-02
1.1350e+08 1.3043e+00 5.9563e-02
1.1360e+08 1.3055e+00 5.8978e-02
1.1370e+08 1.3060e+00 5.8245e-02
1.1380e+08 1.3050e+00 5.7469e-02
1.1390e+08 1.3057e+00 5.6626e-02
1.1400e+08 1.3030e+00 5.6772e-02
1.1410e+08 1.3049e+00 5.7792e-02
1.1420e+08 1.3025e+00 5.7986e-02
1.1430e+08 1.3035e+00 5.7910e-02
1.1440e+08 1.3035e+00 5.4376e-02
1.1450e+08 1.3036e+00 5.6507e-02
1.1460e+08 1.3048e+00 5.8008e-02
1.1470e+08 1.3039e+00 5.8640e-02
1.1480e+08 1.3049e+00 6.1623e-02
1.1490e+08 1.3059e+00 6.2425e-02
1.1500e+08 1.3058e+00 6.4320e-02
1.1510e+08 1.3062e+00 6.3194e-02
1.1520e+08 1.3093e+00 6.3090e-02
1.1530e+08 1.3098e+00 6.1725e-02
1.1540e+08 1.3092e+00 6.4451e-02
1.1550e+08 1.3106e+00 6.4196e-02
1.1560e+08 1.3116e+00 6.4468e-02
1.1570e+08 1.3104e+00 6.2743e-02
1.1580e+08 1.3102e+00 6.3343e-02
1.1590e+08 1.3103e+00 6.2114e-02
1.1600e+08 1.3105e+00 6.3200e-02
1.1610e+08 1.3116e+00 6.3141e-02
